dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr
10206116,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206116,,1220100010,Gibraltar,52.51983,-122.28136,NA,Canada,British Columbia,,M,Copper,"Gold, Molybdenum, Silver",,Surface,,,Producer,,,,,Surface,,,,"Cuisson, Granite Lake Zone, Gibraltar Mine, Gibraltar East Zone, Pollyanna Zone, Gibraltar West Zone",,"Porter, Kenneth E.",,,,,,,"NORTHERN MINER.  CANADIAN MINES HANDBOOK, 1973-1974.  P. 137NORTHERN MINER.  CANADIAN MINES HANDBOOK, 1975-76.  P. 121.BROWN, A. SUTHERLAND.  GIBRALTAR MINE.  B.C. DEPT. OF MINESAND PET. RES., G.E.M., 1973, PP. 24, 299-318.CIM BULLETIN.  GIBRALTAR, PLACER DEVELOPMENT AND NEWEST MINEAUG. 1972, P. 93.CANADIAN MINING JOURNAL.  GIBRALTAR TO PRODUCE COPPER TO THEYEAR 2000.  AUG. 1976, P. 18.DRUMMOND, A.D., ET AL.  GIBRALTAR--REGIONAL METAMORPHISM,MINERALIZATION, HYDROTHERMAL ALTERATION AND STRUCTURALDEVELOPMENT, ED. BY A. SUTHERLAND BROWN.  PORPHYRYDEPOSITS OF THE CANADIAN CORDILLERA, CIM SPECIAL VOLUME15, 1976, PP. 195-205.DRUMMOND, A.D., S.J. TENNANT AND R.J. YOUNG.  THE INTER-RELATIONSHIP OF REGIONAL METAMORPHISM, HYDROTHERMALALTERATION AND MINERALIZATION AT THE GIBRALTAR MINESCOPPER DEPOSIT IN B.C.  CIM BULLETIN, FEB. 1973.ENGINEERING AND MINING JOURNAL.  GIBRALTAR COMES ON STREAMIN BRITISH COLUMBIA.  JULY 1972, PP. 92-93.INAMDAR, A. AND M. REDFERN, GIBRALTAR MINES LIMITED; MILLINGPRACTICE IN CANADA, CIM SPECIAL VOLUME 16, 1978, P.106-9.MINING MAGAZINE.  GIBRALTAR IN PRODUCTION.  JULY 1972,PP. 37, 39, 41.PENNINGTON, D.J.  WATER SUPPLY AND TAILINGS DISPOSAL.WESTERN MINER, JUNE 1972, PP. 23-25, 28, 30, 34.ROTHERHAM, D.C., S.J. TENNANT AND A.D. DRUMMOND.  GIBRALTARMINES LTD.  WESTERN MINER, JUNE 1972, PP. 40-52.STEPHENS, FRED H.  A PROSPECT THAT BECAME A MINE--GIBRALTARSHOWS PROMISE.  WESTERN MINER, JUNE 1972, P. 6.WESTERN MINER.  GIBRALTAR.  AUG. 1976, PP. 36-37, 40.WESTERN MINER.  GIBRALTAR MINES LTD.--HISTORY, GEOLOGY,EXPLORATION.  JUNE 1972, P. 40-52.WESTERN MINER.  WATER RESOURCES OF THE MINING INDUSTRY INBRITISH COLUMBIA.  DEC. 1974, PP. 33, 36, 38, 40.WORLD MINING (U.S. EDITION).  GIBRALTAR COPPER MINE STARTSUP MILLING 36,000 DAILY TONS.  JULY 1972, PP. 36-39.GIBRALTAR MINES LTD. STAFF, GIBRALTAR MINES LTD. (N.P.L.);IN MINERAL INDUSTRIES IN WESTERN CANADA, THE TENTHCOMMONWEALTH MINING AND METALLURGICAL CONGRESS- SEPT. 2-28, 1974, SECTION VI, ARTICLE N, P.1-23.O'ROURKE, J.C., THE START-UP AND OPERATION OF THE GIBRALTERMINES SX-EW PLANT: CIM BULL., DEC. 1988, P. 61-64.BRUYNESTEYN, A., LINDSAY, DEAN, AND O'ROURKE, J.C.,DEVELOPEMENT OF DUMP LEACH OPERATIONS AT GIBRALTER MINESANDERSON, SCOTT, GIBRALTER COPPER-MOLYBDENUM PRODUCER HASBECOME LOW COST OPERATION; CANADIAN MINING JOURNAL,JUNE 1990, P. 41-46.NORTHERN MINER, GIBRALTER SURVIVED DOWNTURNS TO PROFIT WHENCOPPER IS UP, JUNE 18, 1990, P. A13.THE NORTHERN MINER, 4/23/90, P. 24.THE NORTHERN MINER, 9/23/91, P. 20.THE NORTHERN MINER, 6/15/92, P. 6.THE NORTHERN MINER, 3/2/92, P. 20.THE NORTHERN MINER, 5/11/92, P. 16.THE NORTHERN MINER MAGAZINE, ""OPEN PIT GIANTS OF BRITISHCOLUMBIA"", 7/92, PP. 11-13.THE NORTHERN MINER MAGAZINE, ""TWO DECADES ON AROLLERCOASTER"", 11/92, PP. 14-17.METALS BULLETIN, 3/18/93, P. 5.METALS WEEK, 4/19/93, P. 5.METALS BULLETIN, 4/22/93, P. 9.AMERICAN METAL MARKET, 7/7/93, P. 2.METALS BULLETIN, 7/12/93, P. 6.METALS BULLETIN, 8/9/93, P. 7.SKILLINGS' MINING REVIEW, 7/24/93, P. 15.PLACER DOME PRESS RELEASE, 8/12/93.SKILLINGS' MINING REVIEW, 8/28/93, P. 19.MINING RECORD, 9/15/93, P. 5.AMERICAN METAL MARKET, 9/29/93, P. 4.AMERICAN METAL MARKET, 11/30/93, P. 2.METAL BULLETIN, 3/8/93, P. 12.SKILLINGS' MINING REVIEW, 11/20/93, P. 9.THE NORTHERN MINER, 11/15/93, P. 14.THE NORTHERN MINER, 12/6/93, P. 1.AMERICAN METAL MARKET, 3/31/94, P. 2.AMERICAN METAL MARKET, 7/21/94, P. 2.PLATT'S METALS WEEK, 7/25/94, P. 3.AMERICAN METAL MARKET, 7/26/94, P. 16.SKILLINGS MINING REVIEW, 7/30/94, P. 56.SKILLINGS', 4/30/94, P.7.AMERICAN METAL MARKET, 5/4/94, P.7.AMERICAN METAL MARKET, 9/30/94, P.5.METALS WEEK, 10/3/94, P.7.SKILLINGS MINING REVIEW-DECEMBER 11, 1993.PLACER DOME INC., 1993 ANNUAL REPORT, P. 14, 16.GIBRALTAR MINES LTD., 1993 ANNUAL REPORTS, P. 15.PLACER DOME INC., 1994 ANNUAL REPORT, P.17,19.NORTHERN MINER.  CANADIAN MINES HANDBOOK, 1980-81. P.109-110CANADIAN RESERVES OF COPPER, NICKEL, LEAD, ZINC, MOLYBDENUM,SILVER AND GOLD AS OF JAN. 1, 1978, MR 185.  GIBRALTARMINES LTD.  P. 16.CANADIAN MINES HANDBOOK 1986-87, NORTHERN MINER PRESS,P.159.MINE RESERVES AND CURRENTLY PROMISING DEPOSITS, JAN. 1985,EMR CANADA, MR 209, P. 23.GIBRALTER MINES LTD., 1989 ANNUAL REPORT: P. 4.PLACER DOME CORP., 1991 ANNUAL REPORT, P. 20.CANADIAN MINES HANDBOOK,1992-1993, P-157.",,1972,,,,1963,,
10206130,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206130,,1220100043,Summers Creek,49.64843,-120.54792,NA,Canada,British Columbia,,M,Copper,,Molybdenum,Surface,,,Prospect,,,"Azurite, Biotite, Calcite, Chalcocite, Chalcopyrite, Hornblende, Malachite, Molybdenite, Pyrite, Quartz",,,,,,Axe,,"Porter, Kenneth E.",,,,,,,"DEPT. OF ENERGY, MINES AND RESOURCES, CANADA, 1978, A SURVEYOF KNOWN MINERAL DEPOSITS IN CANADA THAT ARE NOT BEINGMINED: OTTAWA, ONTARIO, MINERAL DEVELOPMENT SECTOR, UNPUB-LISHED SUMMARY REPORT, AXE, P. 38.GOLDER ASSOCIATE, INC., 1980, DEPOSIT PROFILE, SUMMERS CREEK, BRITISH COLUMBIA, CANADA: UNPUBLISHED REPORT ON FILE INMINERALS AVAILABILITY FIELD OFFICE, DENVER, COLORADO, P.3-4.CMH 1986-87, P. 375.NORTHERN MINER, 1979, GLOBAL ENERGY LOW GRADE TONNAGE BET:APRIL 26, 1979 EDITION, P. 22.",,,,,,1967,,
10206159,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206159,,1220100119,Stronsay,48.41649,-123.36798,NA,Canada,British Columbia,,M,Zinc,Lead,,Underground,,,Prospect,,,,,,,,,,,"Difrancesco, Carl A.",,,,,,,"MINING MAGAZINE-JULY 1992 PG.47.-""MAJOR NEW PROJECTS""*CRU METAL MONITOR, ZINC, NOV. 1991, P. 7.ENGINEERING AND MINING JOURNAL (E&MJ), MARCH 1993,PP. 19,22.",,,,,,,,
10206164,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206164,,1220100002,Britannia,49.6109,-123.143,NA,Canada,British Columbia,,M,Copper,,"Cadmium, Gold, Lead, Silver, Zinc",Underground,,,Past Producer,,,,,,,,,Britannia Mine,,"Porter, Kenneth E.",,,,,,,"ANACONDA STAFF, ANACONDA BRITANNIA MINES, DIVISION OFANACONDA CANADA LIMITED, BRITANNIA BEACH, B.C.; INMINERAL INDUSTRIES IN WESTERN CANADA, THE TENTH COMMON-WEALTH MINING AND METALLURGICAL CONGRESS- SEPT. 2-28,1974, SECTION VI, ARTICAL V, P.1-12.MR 223, 1989, B.C.-104.JOHNSON, T.W., THE TRANSITION TO TRACKLESS MINING METHODSAT ANACONDA BRITANNIA MINES; CIM BULL., JAN., 1975,P.39-44.",,,,,,,,
10206247,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206247,,1220100103,Sb Silver Butte,56.10508,-130.03505,NA,Canada,British Columbia,,M,Gold,"Copper, Lead, Silver, Zinc",,Underground,,,Past Producer,,,,,,,,,"Packers, Sarah, 35 Zone, Winer, 35 Face Cut, Kansas, Silver Butte, Big Missouri",,"Porter, Kenneth E.",,,,,,,"CANADIAN MINES HANDBOOK, 91-92, P.397.",,1991,,,,,,
10206339,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206339,,1220100083,Elk,49.59984,-119.05117,NA,Canada,British Columbia,,M,Gold,Silver,,Unknown,,,Prospect,,,,,,,,,"Lake, Dill, Siwash North, Bank",,"Porter, Kenneth E.",,,,,,,"CANADIAN MINES HANDBOOK, 1991-92, P.151.NORTHERN MINER, 4/1/91, P.13.SKILLINGS', 4/6/91, P.7.NORTHERN MINER, 12/16/91, P.17.NORTHERN MINER, 7/20/92, P.1,2.CANADIAN MINES HANDBOOK, 1992-93, P.141.NORTHERN MINER, 9/21/92, P.3.",,,,,,,,
10206352,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206352,,1220101001,(Facility) Afton Copper Smelter,50.66654,-120.33454,NA,Canada,British Columbia,,M,Copper,"Silver, Gold",,Processing Plant,,,Plant,,,,,,,,,,,"Peterson, Gary R.",,,,,,,"CANADIAN MINES HANDBOOK 1979-80, P. 19.",,,,,,,,
10206384,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206384,,1220100037,Maggie,50.92483,-121.42068,NA,Canada,British Columbia,,M,"Molybdenum, Copper",,,Surface,,,Prospect,,,"Chalcopyrite, Feldspar, Kaolinite, Molybdenite, Pyrite, Sericite",,Surface,,,,,,"Porter, Kenneth E.",,,,,,,"GOLDER ASSOCIATES.  DEPOSIT PROFILE, MAGGIE, BRITISHCOLUMBIA, CANADA, MARCH 1980, 9 PP.LODE METALS IN BRITISH COLUMBIA, BRITISH COLUMBIA DEPARTMENTOF MINES AND PETROLEUM RESOURCES, 1968, PP. 173-174.GEOLOGY, EXPLORATION AND MINING IN BRITISH COLUMBIA, BRITISHCOLUMBIA DEPARTMENT OF MINES AND PETROLEUM RESOURCES,1970, PP.324-325.1971, P 18, 304.CANADIAN MINERALS YEARBOOK, MINERAL RESOURCES BRANCH.,  DEPTOF ENERGY, MINES AND RESOURCES, 1971, P 137.EXPLORATION IN BRITISH COLUMBIA, BRITISH COLUMBIA MINISTRYOF MINES AND PETROLEUM RESOURCES, 1975, PP E91-E92.MCMYNN, J.E. ET AL. REPORT OF THE BRITISH COLUMBIA COPPERTASK, PP. 24, 65, 66.NEY, C.S. AND V.F. HOLLISTER. GEOLOGIC SETTING OF PORPHYRYDEPOSITS OF THE CANADIAN CORDILLERA. C.I.M. SPECIAL VOLNO. 15, 1976 PP 21-29CHRISTOPHER, P.A, AND N.C. CARTER. METALLOGENY AND METALLO-GENIC EPOCHS FOR PORPHYRY MINERAL DEPOSITS IN THECANADIAN CORDILLERA. C.T.M. SPECIAL VOLUME NO. 15, 1976,PP 64-71.COPPER. ENERGY, MINES AND RESOURCES CANADA, MR 149, JULY1976, P 7.EXPLORATION IN BRITISH COLUMBIA, PROVINCE OF BRITISHCOLUMBIA, MINISTRY OF ENERGY, MINES AND PETROLEUMRESOURCES, 1978, P. E172.ENERGY, MINES AND RESOURCES CANADA.  A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED,MR 181, APRIL 1978. P 43.INTERNATIONAL DIRECTORY OF MINING AND MINERAL PROCESSINGOPERATIONS, ENGINEERING AND MINING JOURNAL 1978 PP. 34-35MINERAL DEVELOPMENT SECTOR, ENERGY, MINES AND RESOURCES,MAGGIE PROPERTY FILE REPORT 92I/14-CU1, EMR CANADA, 1982.MILLER, D.C., MAGGIE; A. SUTHERLAND BROWN, ED., PORPHYRYDEPOSITS OF THE CANADIAN CORDILLERA, CIM SPECIAL VOLUMENO. 15, 1976, P.329-335.EMR CANADA, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN1989, MR 223, NOV. 1989, P. BC 150.",,,,,,1890,,
10206422,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206422,,1220100080,Prosperity,51.46371,-123.51807,NA,Canada,British Columbia,,M,"Copper, Gold",Silver,,Surface,,,Plant,,,,,,,,,"Prosperity Gold-Copper Project, Fish Lake",,"Buckingham, David A.",,,,,,,"WORLD MINING, NOV., 1974, P.86.WORLD MINING, OCT., 1973WORLFHAND, MICHAEL R., FISH LAKE, A. SUTHERLAND BROWN, ED.,PORPHYRY DEPOSITS OF THE CANADIAN CORDILLERA, CIM SPECIALVOLUME NO.15, 1976, P.317-322.CANADIAN MINES HANDBOOK, 1986-87, PAGE 360.THE NORTHERN MINER, ""TASEKO PLANS TO SUE COMINCO REGARDINGFISH LAKE PROPERTY"", DECEMBER 31, 1990, PAGE 20.THE NORTHERN MINER, TASEKO RETAINS FISH LAKE DEPOSIT"", MAY13, 1991, PAGE 19.TASEKO MINES LTD. 1991, REPORT TO SHAREHOLDERSCANADIAN MINES HANDBOOK, 1991-92, PAGE 369.THE NORTHERN MINER, FISH LAKE RESERVES ESTIMATED TO TOPBILLION-TON LEVEL, 12/14/92, PAGE 3.TASEKO MINES LTD, PRESS RELEASE, 5/03/93, PAGE 2.TASEKO MINES LTD., 1995 ANNUAL REPORT, P.6.",,,,,,1963,,
10206433,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206433,,1220100044,Rainbow,50.63593,-120.46514,NA,Canada,British Columbia,,M,Copper,,,Underground,,,Prospect,,,,,,,,,Sugarloaf Hill,,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M.VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR181,1978,P.41.CMH 1986-87, P. 336.EMR CANADA, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN1983, MAY 1983, MR 198, P. 227.MR 223, 1989, B.C.-144.",,,,,,,,
10206581,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206581,,1220100063,Dome Mountain,54.8165,-126.73489,NA,Canada,British Columbia,,M,Gold,Silver,,Underground,,,Producer,,,,,,,,,,,"Buckingham, David A.",,,,,,,"CANADIAN MINES HANDBOOK, 1997-97, P143.NORTHERN MINER, 12/23/91, P.13.",,1991,,,,,,
10206615,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10206615,,1220100011,Pinchi Lake Mine,54.63313,-124.4515,NA,Canada,British Columbia,,M,Mercury,,,Surface-Underground,,,Past Producer,,,,,"Surface, Underground",,,,Pinchi Lake,,Minerals Availability Field Office (Mafo),,,,,,,"MINING MAGAZINE, ENVIRONMENTAL CONTROL AND PINCHI LAKE;JULY, 1971, P.23.COMINCO LIMITED, ANNUAL REPORT, 1981.""COMINCO LIMITED - PINCHI LAKE MINE"", MILLING PRACTICE INCANADA"", THE CANADIAN INSTITUTE OF MINING ANDMETALLURGY, 1978, PP. 327-328.""COMINCO PUTS COMPACT, AGILE GRADER UNDERGROUND AT PINCHILAKE MINE"", CANADIAN MINING JOURNAL, MAY 1970,PP. 57-58.""ENVIRONMENTAL CONTROL AT PINCHI LAKE"", MINING MAGAZINE,JULY 1971, P. 23.""PINCHI LAKE: CANADA'S ONLY MERCURY MINE"", ENGINEERING ANDMINING JOURNAL, SEPTEMBER 1973, PP. 134-135.""THE PINCHI LAKE MINE"", MINERAL INDUSTRIES IN WESTERNCANADA, TENTH COMMONWEALTH MINING AND METALLURGICALCONGRESS, CANADIAN INSTITUTE OF MINING AND METALLURGY,1974, PP. 1-13.COMINCO LTD. STAFF, COMINCO LTD.- PINCHI LAKE MINE; D.E.PICKETT, ED., IN MILLING PRACTICE IN CANADA, CIM SPECIALVOLUME 16, 1978, P.327,328.CANADIAN MINING JOURNAL, COMINCO PUTS COMPACT, AGILE GRADERUNDERGROUND AT PINCHI LAKE MINE; MAY, 1970, P.57,58.",,1940,,,,1937,,
10208301,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10208301,,1220100086,Mosquito Creek,53.08874,-121.56105,NA,Canada,British Columbia,,M,Gold,,,Underground,,,Past Producer,,,,,,,,,"Sanders Zone, Island Mountain, Fording River, Cariboo",,"Porter, Kenneth E.",,,,,,,"CANADIAN MINES HANDBOOK 1990-91, P.318EMR CANADA, MR 223, 1989, BC-222 & 223CANADIAAN MINES HANDBOOK 1991-92, P.241,261",,1934,,,,,,
10215095,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10215095,,1220100123,Takla Rainbow,55.64983,-125.28487,NA,Canada,British Columbia,,M,Gold,,,Underground,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"MR 223 (GOV'T. OF CANADA), 1989THE NORTHERN MINER, 3/25/91, P.15CATHEDRAL GOLD CORP. ANNUAL REPORT, 1988",,,,,,,,
10229986,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10229986,,1220100033,Poison Mountain,51.13311,-122.61523,NA,Canada,British Columbia,,M,Copper,"Silver, Molybdenum, Gold",,Surface,,,Prospect,,,"Bornite, Calcite, Chalcopyrite, Gold, Gypsum, Molybdenite, Pyrite, Quartz",,Surface,,,,Giant Copper,,"Porter, Kenneth E.",,,,,,,"ANNIS, R.C., D.A. CRANSTONE AND M. VALLEE, A SURVEY OF KNOWNMINERAL DEPOSITS IN CANADA THAT ARE NOT BEING MINED;ENERGY, MINES AND RESOURCES CANADA, MINERALS, MR 181,1978P.44.MINING JOURNAL, 1/27/89, P. 60.MINING JOURNAL, 12/22/89, P. 501.EMR CANADA, MINERAL PROPERTY FILE 920/2-CU1.NORTHERN MINER, 3/6/81, P. A19.SERAPHIM, R.H. AND W. RAINBOTH, A. SUTHERLAND BROWN, ED.,PORPHYRY DEPOSITS OF THE CANADIAN CORDILLERA, CIM SPECIALVOLUME NO. 15, 1976, P.323-328.CMH 1982-83, P. 99.CMH 1982-83, P. 194.CMH 1983-84, P. 200.EMR CANADA, CANADIAN MINERAL DEPOSITS NOT BEING MINED IN1989, MR 223, NOV. 1989, P. BC 186.MINING MAGAZINE, BITTERROOT TAKES OPTION ON COPPER GIANT,3/92, P. 179.NORTHERN MINER, BITTERROOT IN OPTION DEAL WITH LAC FORGIANT COPPER, 2/17/92, P. 20.MINING JOURNAL, 2/7/92, P. 97.NORTHERN MINER, 5/3/93, P. 16.SERAPHIM, R.H., & W. RAINBOTH.  POISON MOUNTAIN;A. SUTHERLAND BROWN, EDITOR,  PORPHYRY DEPOSITS OF THECANADIAN CORDILLERA.  CIM SPECIAL VOLUME NO. 15, 1976,PP 323-328.CMH 1985-86, P. 254.",,,,,,1956,,
10230056,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230056,,1220100092,Kemess North,57.36654,-126.7517,NA,Canada,British Columbia,,M,"Copper, Gold",Silver,,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"KEMESS PROJECT, EL CONDOR RESOURCES LTD., 6/30/91THE NORTHERN MINER, 1/20/92, P.1-2PRESS RELEASE, EL CONDOR RESOURCES LTD., 7/3/92EL CONDOR RESOURCES LTD. ANNUAL REPORT, 1992",,,,,,,,
10230169,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230169,,1220100139,Kerr Sulphurets,56.47478,-130.26848,NA,Canada,British Columbia,,M,"Gold, Copper",,,Surface,,,Prospect,,,,,,,,,,,"Porter, Kenneth E.",,,,,,,"ENGINEERING AND MINING JOURNAL, 9/89, P.99.CANADIAN MINING JOURNAL, 3/90, P.42.CANADIAN MINES HANDBOOK, 1990-91, P.363.CANADIAN MINES HANDBOOK, 1991-92, P.319.EMR CANADA, MR223, 1989, BC-321.NORTHERN MINER, 7/22/91, P.20.PLACER DOME INC., NEWS RELEASE, 12/23/91.SKILLINGS', 1/25/92, P.18.PLACER DOME INC., 1992 ANNUAL REPORT, P.8.PLACER DOME INC., 1993 ANNUAL REPORT, P.13,14.PLACER DOME INC., PRESS RELEASE, 2/26/96,PLACER DOME INC., 1994 ANNUAL REPORT, P.16,17.PLACER DOME INC., PRESS RELEASE, 2/22/96, P.11.",,,,,,,,
10230215,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230215,,1220100046,Powell River Ok,50.04148,-124.64856,NA,Canada,British Columbia,,M,"Molybdenum, Copper","Silver, Gold",,Surface,,,Prospect,,,,,,,,,"Ok, Powell River",,"Porter, Kenneth E.",,,,,,,"MEYER, W., R.E. GALE AND A.W. RANDALL, A. SUTHERLAND BROWN,PORPHYRY DEPOSITS OF THE CANADIAN CORDILLERA, CIM SPECIALVOLUME NO. 15, 1976, P.311-316.CANADIAN MINES HANDBOOK- 1991-1992, P-337.NAGMIN, RHYOLITE, LUMBERTON AGREE ON DEVELOPING OK PROPERTY,VOL 2, NO. 22, NOVEMBER 23, 1984, PP. 1,2.E/MJ, 7/80, P. 172.MINING JOURNAL, 2/18/83, P. 113.NORTH AMERICAN GOLD MINING, NOV. 23, 1984.CMH 1986-87, PP. 324-325.MR 223, 1989, B.C.-165.CANADIAN MINES HANDBOOK, 1991-92, P. 337.NORTHERN MINER, 2/21/94, P. 1.",,,,,,,,
10230228,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230228,,1220100087,Johnny Mountain,56.62477,-131.06291,NA,Canada,British Columbia,,M,Gold,Silver,Copper,Underground,,,Past Producer,,,,,Surface,,,,"Stonehouse, Harmer Mine, Reg Claims, Homestake, Mcfadden, Pickaxe",,"Porter, Kenneth E.",,,,,,,"PRIVATE SOURCE (COMMENT: B-001)CANADIAN MINES HANDBOOK 1990-91, P.406CANADIAN MINES HANDBOOK 1989-90, P.419NORTHERN MINER, 6/18/90, P. B9.",,1988,,,,,,
10230300,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10230300,,1220100104,Windy Craggy,59.74972,-137.8355,NA,Canada,British Columbia,,M,"Copper, Cobalt","Zinc, Silver, Gold",,Surface-Underground,,,Prospect,,,,,,,,,"Alsek, Windy, Tats Claims",,"Porter, Kenneth E.",,,,,,,"CMH 1986-87, P. 156.PETER, J. M., THE WINDY CRAGGY COPPER-COBALT-GOLD MASSIVESULFIDE DEPOSIT, NORTHWESTERN BRITISH COLUMBIA, B. C.MINISTRY OF ENERGY, MINES AND PETROLEUM RESOURCES,GEOLOGICAL FIELDWORK, 1988, PAPER 1989-1SCALES, MARILYN, HOLDING PATTERN, NEW MINES WAIT AND WAITFOR OKAY TO PROCEED, CANADIAN MINING JOURNAL, 2/92, P.10-14.NORTHERN MINER, 2/22/93, P.1.NORTHERN MINER, 3/8/93, P.5.NORTHERN MINER, 4/12/93, P.1,2.MINING JOURNAL, 6/18/93, P.457,459.NORTHERN MINER, 6/21/93, P.4.METAL BULLETIN, 6/28/93, P.6.METALS WEEK, 6/28/93, P.3.NORTHERN MINER, 6/28/93, P.1,6.NORTHERN MINER, 6/28/93, P.4.MINING IN BC, JUNE/JULY, 1993, P.1,3.INFO-DATA NEWS, 7/93, P.1.RADFORD, GEOFF, EXPLORING THE PEAKS, NORTHERN MINER MAGAZINE2/86, P.75-77.HOPKINS, JOHN L., WINDY CRAGGY PROPERTY, CANADIAN MININGJOURNAL, 4/86, P.22-23.NORTHERN MINER, 1/24/90, P.17.NORTHERN MINER, 2/19/90, P.6.NORTHERN MINER, 5/28/90, P.4.METALS WEEK, 5/28/90, P.8.DANIELSON, VIVIAN, GEDDES CONFIRMS THIRD ZONE AT WINDYCRAGGY, NORTHERN MINER, 10/15/90, P.1,2.DANIELSON, VIVIAN, GEDDES DETERMINED TO DEVELOP WINDY CRAGGYDESPITE HURDLES, NORTHERN MINER, 7/2/90, P.1,23.OUDEN, PAMELA DEN, A CLASSIC STRUGGLE, CANADIAN MININGJOURNAL, 10/90, P.16-22.MINING IN BC, 1/91, P.6.DANIELSON, VIVIAN, GEDDES' NEW PLAN SHOWS LESS ACID DRAINAGELIKELY, 1/7/91, P.1,2.HARPER, G., GEOLOGY AND DEVELOPMENT OF THE WINDY CRAGGYDEPOSIT IN BRITISH COLUMBIA, PRESENTED AT 1991 SME ANNUALMEETING, FEB. 25-28, 1991, PREPRINT NUMBER 91-31, 3.PP.NORTHERN MINER, 7/8/91, P.1,2.MINING JOURNAL, 3/22/91, P.214.MINING MAGAZINE, 5/91, P.271.GERHARDT, GARY, ACTIVIST ENLISTS HELP IN DENVER TO SAVECANADIAN RIVER, ROCKY MOUNTAIN NEWS, 5/28/91, P.24.MINING IN BC, 10/91, P.5.NORTHERN MINER, 12/2/91, P.1,2.WILSON, HAROLD, WINDY CRAGGY BIG ISSUE IN BRITISH COLUMBIA,AMERICAN METAL MARKET, 1/7/92, P.4,10.DEPARTMENT OF STATE, TELEGRAM, 4/92, SHB5131, 3PP.NORTHERN MINER, 4/13/92, P.12.NORTHERN MINER, 4/20/92, P.A6.ENGINEERING AND MINING JOURNAL, 6/92, P.16AA,16BB,16DD.NORTHERN MINER, 6/22/92, P.3.AMERICAN METAL MARKET, 12/18/92, P.7,10.NORTHERN MINER, 2/1/93, P.1,2.CANADIAN MINERAL DEPOSITS NOT BEING MINED IN 1983,EMR CANADA, MR 198, P. 253.GEDDES RESOURCES LTD., 1989 ANNUAL REPORT, P.7GEDDES RESOURCES LTD., 1988 ANNUAL REPORT, P.16CANADIAN MINES HANDBOOK, 1989-90, P.186CANADIAN MINES HANDBOOK, 1991-92, P.165CANADIAN MINES HANDBOOK 1992-1993, P-155.GEDDES RESOURCES LTD., 1990 ANNUAL REPORT,CLARIDGE, PHILIP G., AND DOWNING, BRUCE W., ENVIRONMENTALGEOLOGY AND GEOCHEMISTRY AT THE WINDY CRAGGY MASSIVESULPHIDE DEPOSIT, NORTHWESTERN BRITISH COLUMBIA, CIM BULL.1/93, P.50-57.",,,,,,1958,,
